constructorStandingsId,raceId,constructorId,yearID,points,position,positionText,wins
8352,311,32,1991,3,9,9,0
8351,311,34,1991,0,15,15,0
8350,311,17,1991,9,6,6,0
8349,311,18,1991,3,8,8,0
8348,311,39,1991,0,16,16,0
8347,311,40,1991,0,13,13,0
8346,311,33,1991,1,11,11,0
8345,311,25,1991,11,5,5,0
8379,312,26,1991,1,10,10,0
8378,312,36,1991,0,18,18,0
8377,312,42,1991,0,19,19,0
8376,312,35,1991,5,7,7,0
8375,312,27,1991,0,12,12,0
8374,312,41,1991,0,14,14,0
8373,312,29,1991,0,17,17,0
8372,312,3,1991,55,2,2,3
8371,312,32,1991,3,9,9,0
8370,312,34,1991,0,15,15,0
8369,312,17,1991,10,6,6,0
8368,312,18,1991,3,8,8,0
8367,312,39,1991,0,16,16,0
8366,312,40,1991,0,13,13,0
8365,312,33,1991,1,11,11,0
8364,312,25,1991,11,5,5,0
8398,313,26,1991,1,10,10,0
8397,313,36,1991,0,18,18,0
8396,313,42,1991,0,19,19,0
8395,313,35,1991,5,7,7,0
8394,313,27,1991,0,12,12,0
8393,313,41,1991,0,14,14,0
8392,313,29,1991,0,17,17,0
8391,313,3,1991,71,1,1,4
8390,313,32,1991,3,9,9,0
8389,313,34,1991,0,15,15,0
8388,313,17,1991,13,5,5,0
8387,313,18,1991,3,8,8,0
8386,313,39,1991,0,16,16,0
8385,313,40,1991,0,13,13,0
8384,313,33,1991,1,11,11,0
8383,313,25,1991,11,6,6,0
8417,314,26,1991,1,11,11,0
8416,314,36,1991,0,18,18,0
8415,314,42,1991,0,19,19,0
8414,314,35,1991,5,7,7,0
8413,314,27,1991,0,13,13,0
8412,314,41,1991,1,10,10,0
8411,314,29,1991,0,17,17,0
8410,314,3,1991,81,2,2,4
8409,314,32,1991,3,9,9,0
8408,314,34,1991,0,15,15,0
8407,314,17,1991,13,5,5,0
8406,314,18,1991,3,8,8,0
8405,314,39,1991,0,16,16,0
8404,314,40,1991,0,14,14,0
8403,314,33,1991,1,12,12,0
8402,314,25,1991,11,6,6,0
8435,315,36,1991,0,17,17,0
8434,315,42,1991,0,19,19,0
8433,315,35,1991,5,7,7,0
8432,315,27,1991,0,14,14,0
8431,315,41,1991,1,10,10,0
8430,315,29,1991,0,18,18,0
8429,315,3,1991,83,2,2,4
8428,315,32,1991,3,9,9,0
8427,315,34,1991,1,11,11,0
8426,315,17,1991,13,5,5,0
8425,315,18,1991,3,8,8,0
8424,315,39,1991,0,16,16,0
8423,315,40,1991,0,15,15,0
8422,315,33,1991,1,13,13,0
8421,315,25,1991,11,6,6,0
8420,315,22,1991,30,4,4,1
8454,316,36,1991,0,17,17,0
8453,316,42,1991,0,19,19,0
8452,316,35,1991,5,7,7,0
8451,316,27,1991,0,14,14,0
8450,316,41,1991,1,10,10,0
8449,316,29,1991,0,18,18,0
8448,316,3,1991,93,2,2,5
8447,316,32,1991,3,9,9,0
8446,316,34,1991,1,11,11,0
8445,316,17,1991,13,5,5,0
8444,316,18,1991,3,8,8,0
8443,316,39,1991,0,16,16,0
8442,316,40,1991,0,15,15,0
8441,316,33,1991,1,13,13,0
8440,316,25,1991,11,6,6,0
8439,316,22,1991,33,4,4,1
8474,317,26,1991,1,12,12,0
8473,317,36,1991,0,17,17,0
8472,317,42,1991,0,19,19,0
8471,317,35,1991,5,8,8,0
8470,317,27,1991,0,14,14,0
8469,317,41,1991,1,10,10,0
8468,317,29,1991,0,18,18,0
8467,317,3,1991,103,2,2,6
8466,317,32,1991,3,9,9,0
8465,317,34,1991,1,11,11,0
8464,317,17,1991,13,5,5,0
8463,317,18,1991,6,7,7,0
8462,317,39,1991,0,16,16,0
8461,317,40,1991,0,15,15,0
8460,317,33,1991,1,13,13,0
8459,317,25,1991,11,6,6,0
8458,317,22,1991,36,4,4,1
8457,317,6,1991,43,3,3,0
8493,318,26,1991,1,12,12,0
8492,318,36,1991,0,17,17,0
8491,318,42,1991,0,19,19,0
8490,318,35,1991,5,8,8,0
8489,318,27,1991,0,14,14,0
8488,318,41,1991,1,10,10,0
8487,318,29,1991,0,18,18,0
8486,318,3,1991,117,1,1,7
8485,318,32,1991,3,9,9,0
8484,318,34,1991,1,11,11,0
8483,318,17,1991,13,5,5,0
8482,318,18,1991,6,7,7,0
8481,318,39,1991,0,16,16,0
8480,318,40,1991,0,15,15,0
8479,318,33,1991,1,13,13,0
8478,318,25,1991,11,6,6,0
8477,318,22,1991,37,4,4,1
8476,318,6,1991,52,3,3,0
8512,319,26,1991,1,12,12,0
8511,319,36,1991,0,17,17,0
8510,319,42,1991,0,19,19,0
8509,319,35,1991,5,8,8,0
8508,319,27,1991,0,14,14,0
8507,319,41,1991,1,11,11,0
8506,319,29,1991,0,18,18,0
8505,319,3,1991,121,2,2,7
8504,319,32,1991,3,9,9,0
8503,319,34,1991,3,10,10,0
8502,319,17,1991,13,5,5,0
8501,319,18,1991,6,7,7,0
8500,319,39,1991,0,16,16,0
8499,319,40,1991,0,15,15,0
8498,319,33,1991,1,13,13,0
8497,319,25,1991,12,6,6,0
8496,319,22,1991,37,4,4,1
8495,319,6,1991,55,3,3,0
8531,320,26,1991,1,12,12,0
8530,320,36,1991,0,17,17,0
8529,320,42,1991,0,19,19,0
8528,320,35,1991,5,8,8,0
8527,320,27,1991,0,14,14,0
8526,320,41,1991,1,11,11,0
8525,320,29,1991,0,18,18,0
8524,320,3,1991,125,2,2,7
8523,320,32,1991,3,9,9,0
8522,320,34,1991,3,10,10,0
8521,320,17,1991,13,5,5,0
8520,320,18,1991,6,7,7,0
8519,320,39,1991,0,16,16,0
8518,320,40,1991,0,15,15,0
8517,320,33,1991,1,13,13,0
8516,320,25,1991,12,6,6,0
8515,320,22,1991,38.5,4,4,1
8514,320,6,1991,55.5,3,3,0
7633,321,41,1990,0,10,10,0
7632,321,44,1990,0,9,9,0
7631,321,21,1990,0,8,8,0
7630,321,33,1990,0,7,7,0
7629,321,18,1990,0,6,6,0
7628,321,34,1990,2,5,5,0
7627,321,22,1990,3,4,4,0
7626,321,3,1990,4,3,3,0
7625,321,25,1990,7,2,2,0
7624,321,1,1990,9,1,1,1
7655,322,35,1990,0,12,12,0
7654,322,45,1990,0,16,16,0
7653,322,6,1990,12,2,2,1
7652,322,41,1990,0,13,13,0
7651,322,44,1990,0,11,11,0
7650,322,21,1990,0,9,9,0
7649,322,33,1990,0,8,8,0
7648,322,18,1990,0,7,7,0
7647,322,34,1990,2,6,6,0
7646,322,22,1990,4,5,5,0
7645,322,3,1990,6,4,4,0
7644,322,25,1990,7,3,3,0
7643,322,1,1990,19,1,1,1
7676,323,27,1990,0,10,10,0
7675,323,32,1990,0,7,7,0
7674,323,35,1990,0,14,14,0
7673,323,45,1990,0,16,16,0
7672,323,6,1990,15,3,3,1
7671,323,41,1990,0,15,15,0
7670,323,44,1990,0,13,13,0
7669,323,21,1990,0,11,11,0
7668,323,33,1990,0,9,9,0
7667,323,18,1990,0,8,8,0
7666,323,34,1990,2,6,6,0
7665,323,22,1990,10,4,4,0
7664,323,3,1990,15,2,2,1
7663,323,25,1990,8,5,5,0
7662,323,1,1990,25,1,1,1
7695,324,27,1990,0,12,12,0
7694,324,32,1990,0,9,9,0
7693,324,35,1990,0,14,14,0
7692,324,45,1990,0,16,16,0
7691,324,6,1990,15,3,3,1
7690,324,41,1990,0,15,15,0
7689,324,44,1990,0,13,13,0
7688,324,21,1990,2,6,6,0
7687,324,33,1990,1,8,8,0
7686,324,18,1990,0,10,10,0
7685,324,34,1990,2,7,7,0
7684,324,22,1990,10,5,5,0
7683,324,3,1990,18,2,2,1
7682,324,25,1990,14,4,4,0
7681,324,1,1990,38,1,1,2
7715,325,46,1990,0,11,11,0
7714,325,27,1990,0,12,12,0
7713,325,32,1990,1,8,8,0
7712,325,35,1990,0,16,16,0
7711,325,45,1990,0,14,14,0
7710,325,6,1990,21,2,2,1
7709,325,41,1990,0,13,13,0
7708,325,44,1990,0,15,15,0
7707,325,21,1990,2,7,7,0
7706,325,33,1990,1,9,9,0
7705,325,18,1990,0,10,10,0
7704,325,34,1990,2,6,6,0
7703,325,22,1990,16,4,4,0
7702,325,3,1990,18,3,3,1
7701,325,25,1990,14,5,5,0
7700,325,1,1990,50,1,1,3
7734,326,46,1990,0,11,11,0
7733,326,27,1990,0,12,12,0
7732,326,32,1990,1,8,8,0
7731,326,35,1990,0,14,14,0
7730,326,45,1990,0,15,15,0
7729,326,6,1990,36,2,2,2
7728,326,41,1990,0,13,13,0
7727,326,44,1990,0,16,16,0
7726,326,21,1990,2,7,7,0
7725,326,33,1990,1,9,9,0
7724,326,18,1990,0,10,10,0
7723,326,34,1990,2,6,6,0
7722,326,22,1990,20,4,4,0
7721,326,3,1990,20,3,3,1
7720,326,25,1990,14,5,5,0
7719,326,1,1990,54,1,1,3
7754,327,39,1990,0,17,17,0
7753,327,46,1990,0,12,12,0
7752,327,27,1990,0,13,13,0
7751,327,32,1990,1,10,10,0
7750,327,35,1990,0,14,14,0
7749,327,45,1990,0,15,15,0
7748,327,6,1990,45,2,2,3
7747,327,41,1990,6,6,6,0
7746,327,44,1990,0,16,16,0
7745,327,21,1990,2,8,8,0
7744,327,33,1990,1,9,9,0
7743,327,18,1990,0,11,11,0
7742,327,34,1990,2,7,7,0
7741,327,22,1990,23,3,3,0
7740,327,3,1990,21,4,4,1
7739,327,25,1990,14,5,5,0
7738,327,1,1990,60,1,1,3
7773,328,39,1990,0,17,17,0
7772,328,46,1990,0,12,12,0
7771,328,27,1990,0,13,13,0
7770,328,32,1990,1,10,10,0
7769,328,35,1990,0,14,14,0
7768,328,45,1990,0,15,15,0
7767,328,6,1990,54,2,2,4
7766,328,41,1990,6,6,6,0
7765,328,44,1990,0,16,16,0
7764,328,21,1990,2,8,8,0
7763,328,33,1990,5,7,7,0
7762,328,18,1990,0,11,11,0
7761,328,34,1990,2,9,9,0
7760,328,22,1990,25,4,4,0
7759,328,3,1990,27,3,3,1
7758,328,25,1990,14,5,5,0
7757,328,1,1990,64,1,1,3
7792,329,39,1990,0,17,17,0
7791,329,46,1990,0,12,12,0
7790,329,27,1990,0,13,13,0
7789,329,32,1990,1,10,10,0
7788,329,35,1990,0,14,14,0
7787,329,45,1990,0,15,15,0
7786,329,6,1990,57,2,2,4
7785,329,41,1990,6,6,6,0
7784,329,44,1990,0,16,16,0
7783,329,21,1990,2,8,8,0
7782,329,33,1990,5,7,7,0
7781,329,18,1990,0,11,11,0
7780,329,34,1990,2,9,9,0
7779,329,22,1990,31,3,3,0
7778,329,3,1990,30,4,4,1
7777,329,25,1990,14,5,5,0
7776,329,1,1990,77,1,1,4
7811,330,39,1990,0,15,15,0
7810,330,46,1990,0,12,12,0
7809,330,27,1990,0,13,13,0
7808,330,32,1990,3,8,8,0
7807,330,35,1990,0,14,14,0
7806,330,45,1990,0,16,16,0
7805,330,6,1990,57,2,2,4
7804,330,41,1990,6,6,6,0
7803,330,44,1990,0,17,17,0
7802,330,21,1990,2,9,9,0
7801,330,33,1990,6,7,7,0
7800,330,18,1990,0,11,11,0
7799,330,34,1990,2,10,10,0
7798,330,22,1990,35,4,4,0
7797,330,3,1990,42,3,3,2
7796,330,25,1990,14,5,5,0
7795,330,1,1990,83,1,1,4
7830,331,39,1990,0,16,16,0
7829,331,46,1990,0,12,12,0
7828,331,27,1990,0,13,13,0
7827,331,32,1990,3,8,8,0
7826,331,35,1990,0,14,14,0
7825,331,45,1990,0,15,15,0
7824,331,6,1990,63,2,2,4
7823,331,41,1990,7,6,6,0
7822,331,44,1990,0,17,17,0
7821,331,21,1990,2,9,9,0
7820,331,33,1990,6,7,7,0
7819,331,18,1990,0,11,11,0
7818,331,34,1990,2,10,10,0
7817,331,22,1990,40,4,4,0
7816,331,3,1990,42,3,3,2
7815,331,25,1990,14,5,5,0
7814,331,1,1990,96,1,1,5
7849,332,39,1990,0,16,16,0
7848,332,46,1990,0,12,12,0
7847,332,27,1990,0,13,13,0
7846,332,32,1990,3,8,8,0
7845,332,35,1990,0,14,14,0
7844,332,45,1990,0,15,15,0
7843,332,6,1990,72,2,2,4
7842,332,41,1990,7,6,6,0
7841,332,44,1990,0,17,17,0
7840,332,21,1990,2,9,9,0
7839,332,33,1990,6,7,7,0
7838,332,18,1990,0,11,11,0
7837,332,34,1990,2,10,10,0
7836,332,22,1990,40,4,4,0
7835,332,3,1990,44,3,3,2
7834,332,25,1990,15,5,5,0
7833,332,1,1990,109,1,1,6
7868,333,39,1990,0,16,16,0
7867,333,46,1990,0,12,12,0
7866,333,27,1990,0,13,13,0
7865,333,32,1990,3,8,8,0
7864,333,35,1990,0,14,14,0
7863,333,45,1990,0,15,15,0
7862,333,6,1990,85,2,2,5
7861,333,41,1990,7,6,6,0
7860,333,44,1990,0,17,17,0
7859,333,21,1990,2,9,9,0
7858,333,33,1990,6,7,7,0
7857,333,18,1990,0,11,11,0
7856,333,34,1990,2,10,10,0
7855,333,22,1990,43,4,4,0
7854,333,3,1990,44,3,3,2
7853,333,25,1990,15,5,5,0
7852,333,1,1990,118,1,1,6
7887,334,39,1990,0,14,14,0
7886,334,46,1990,0,13,13,0
7885,334,27,1990,0,11,11,0
7884,334,32,1990,3,8,8,0
7883,334,35,1990,0,15,15,0
7882,334,45,1990,0,16,16,0
7881,334,6,1990,100,2,2,6
7880,334,41,1990,7,6,6,0
7879,334,44,1990,0,17,17,0
7878,334,21,1990,2,9,9,0
7877,334,33,1990,7,7,7,0
7876,334,18,1990,0,12,12,0
7875,334,34,1990,2,10,10,0
7874,334,22,1990,47,4,4,0
7873,334,3,1990,49,3,3,2
7872,334,25,1990,15,5,5,0
7871,334,1,1990,118,1,1,6
7906,335,39,1990,0,14,14,0
7905,335,46,1990,0,13,13,0
7904,335,27,1990,0,11,11,0
7903,335,32,1990,3,8,8,0
7902,335,35,1990,0,15,15,0
7901,335,45,1990,0,16,16,0
7900,335,6,1990,100,2,2,6
7899,335,41,1990,7,7,7,0
7898,335,44,1990,0,17,17,0
7897,335,21,1990,2,9,9,0
7896,335,33,1990,11,6,6,0
7895,335,18,1990,0,12,12,0
7894,335,34,1990,2,10,10,0
7893,335,22,1990,62,3,3,1
7892,335,3,1990,54,4,4,2
7891,335,25,1990,16,5,5,0
7890,335,1,1990,118,1,1,6
7925,336,39,1990,0,14,14,0
7924,336,46,1990,0,13,13,0
7923,336,27,1990,0,11,11,0
7922,336,32,1990,3,8,8,0
7921,336,35,1990,0,15,15,0
7920,336,45,1990,0,16,16,0
7919,336,6,1990,110,2,2,6
7918,336,41,1990,7,7,7,0
7917,336,44,1990,0,17,17,0
7916,336,21,1990,2,9,9,0
7915,336,33,1990,11,6,6,0
7914,336,18,1990,0,12,12,0
7913,336,34,1990,2,10,10,0
7912,336,22,1990,71,3,3,2
7911,336,3,1990,57,4,4,2
7910,336,25,1990,16,5,5,0
7909,336,1,1990,121,1,1,6
4046,1,6,2009,0,9,9,0
4044,1,2,2009,0,7,7,0
4045,1,9,2009,0,8,8,0
4043,1,10,2009,0,6,6,0
4042,1,5,2009,3,5,5,0
4041,1,3,2009,3,4,4,0
4040,1,4,2009,4,3,3,0
4039,1,7,2009,11,2,2,0
4038,1,23,2009,18,1,1,1
8541,2,6,2009,0,10,10,0
8540,2,9,2009,1.5,7,7,0
8539,2,2,2009,4,3,3,0
8538,2,10,2009,0,9,9,0
8537,2,5,2009,3,6,6,0
8536,2,3,2009,3.5,5,5,0
8535,2,4,2009,4,4,4,0
8534,2,7,2009,16.5,2,2,0
8533,2,1,2009,1,8,8,0
8532,2,23,2009,25,1,1,2
25734,36,1,2007,14,11,E,0
25745,37,1,2007,32,11,E,1
25744,37,6,2007,23,1,1,1
25766,39,6,2007,49,1,1,3
25777,40,6,2007,56,1,1,3
25788,41,6,2007,60,1,1,3
25799,42,6,2007,71,1,1,3
25810,43,6,2007,89,1,1,4
25821,44,6,2007,103,1,1,5
25832,45,6,2007,111,1,1,5
25843,46,6,2007,119,1,1,5
25854,47,6,2007,137,1,1,6
25865,48,6,2007,143,1,1,6
25876,49,6,2007,161,1,1,7
25887,50,6,2007,170,1,1,7
25898,51,6,2007,186,1,1,8
25909,52,6,2007,204,1,1,9
7634,321,6,1990,0,11,11,0
7635,321,45,1990,0,12,12,0
7636,321,35,1990,0,13,13,0
7637,321,32,1990,0,14,14,0
7638,321,27,1990,0,15,15,0
7639,321,46,1990,0,16,16,0
7640,321,39,1990,0,17,17,0
7641,321,47,1990,0,18,18,0
7642,321,42,1990,0,19,19,0
7656,322,32,1990,0,14,14,0
7657,322,27,1990,0,10,10,0
7658,322,46,1990,0,17,17,0
7659,322,39,1990,0,15,15,0
7660,322,47,1990,0,19,19,0
7661,322,42,1990,0,18,18,0
7677,323,46,1990,0,12,12,0
7678,323,39,1990,0,17,17,0
7679,323,47,1990,0,19,19,0
7680,323,42,1990,0,18,18,0
7696,324,46,1990,0,11,11,0
7697,324,39,1990,0,17,17,0
7698,324,47,1990,0,19,19,0
7699,324,42,1990,0,18,18,0
7716,325,39,1990,0,17,17,0
7717,325,47,1990,0,19,19,0
7718,325,42,1990,0,18,18,0
7735,326,39,1990,0,17,17,0
7736,326,47,1990,0,19,19,0
7737,326,42,1990,0,18,18,0
7755,327,47,1990,0,19,19,0
7756,327,42,1990,0,18,18,0
7774,328,47,1990,0,19,19,0
7775,328,42,1990,0,18,18,0
7793,329,47,1990,0,19,19,0
7794,329,42,1990,0,18,18,0
7812,330,47,1990,0,19,19,0
7813,330,42,1990,0,18,18,0
7831,331,47,1990,0,19,19,0
7832,331,42,1990,0,18,18,0
7850,332,47,1990,0,19,19,0
7851,332,42,1990,0,18,18,0
7869,333,47,1990,0,19,19,0
7870,333,42,1990,0,18,18,0
7888,334,47,1990,0,19,19,0
7889,334,42,1990,0,18,18,0
7907,335,47,1990,0,19,19,0
7908,335,42,1990,0,18,18,0
7926,336,47,1990,0,19,19,0
7927,336,42,1990,0,18,18,0
8237,305,18,1991,0,8,8,0
8236,305,39,1991,0,7,7,0
8235,305,40,1991,0,6,6,0
8234,305,33,1991,1,5,5,0
8233,305,25,1991,5,3,3,0
8232,305,22,1991,4,4,4,0
8231,305,6,1991,6,2,2,0
8230,305,1,1991,10,1,1,1
8251,306,25,1991,5,5,5,0
8250,306,22,1991,6,4,4,0
8249,306,6,1991,10,2,2,0
8248,306,1,1991,24,1,1,2
8269,307,25,1991,5,5,5,0
8268,307,22,1991,6,4,4,0
8267,307,6,1991,10,2,2,0
8266,307,1,1991,40,1,1,3
8287,308,22,1991,9,4,4,0
8286,308,6,1991,16,2,2,0
8285,308,1,1991,50,1,1,4
8306,309,22,1991,19,2,2,1
8305,309,6,1991,16,4,4,0
8304,309,1,1991,50,1,1,4
8325,310,22,1991,21,3,3,1
8323,310,1,1991,54,1,1,4
8324,310,6,1991,16,4,4,0
8344,311,22,1991,21,4,4,1
8342,311,1,1991,58,1,1,4
8343,311,6,1991,25,3,3,0
8363,312,22,1991,23,4,4,1
8361,312,1,1991,67,1,1,4
8362,312,6,1991,29,3,3,0
8382,313,22,1991,23,4,4,1
8380,313,1,1991,70,2,2,4
8381,313,6,1991,33,3,3,0
8401,314,22,1991,23,4,4,1
8399,314,1,1991,83,1,1,5
8400,314,6,1991,35,3,3,0
8419,315,6,1991,35,3,3,0
8418,315,1,1991,99,1,1,6
8438,316,6,1991,39,3,3,0
8437,316,1,1991,108,1,1,6
8456,317,1,1991,114,1,1,6
8475,318,1,1991,116,2,2,6
8494,319,1,1991,132,1,1,7
8513,320,1,1991,139,1,1,8
8436,315,26,1991,1,12,12,0
8455,316,26,1991,1,12,12,0
8570,3,9,2009,19.5,2,2,1
8567,3,5,2009,4,7,7,0
8568,3,10,2009,0,10,10,0
8571,3,6,2009,0,9,9,0
8569,3,2,2009,4,5,5,0
8566,3,3,2009,3.5,8,8,0
8565,3,4,2009,4,6,6,0
8564,3,7,2009,18.5,3,3,0
8563,3,1,2009,8,4,4,0
8562,3,23,2009,36,1,1,2
8590,4,9,2009,27.5,2,2,1
8589,4,2,2009,4,6,6,0
8588,4,10,2009,0,10,10,0
8587,4,5,2009,4,7,7,0
8585,4,4,2009,5,5,5,0
8583,4,1,2009,13,4,4,0
8584,4,7,2009,26.5,3,3,0
8591,4,6,2009,3,9,9,0
8586,4,3,2009,3.5,8,8,0
8582,4,23,2009,50,1,1,3
8592,5,23,2009,68,1,1,4
8593,5,1,2009,13,4,4,0
8594,5,7,2009,26.5,3,3,0
8595,5,4,2009,9,5,5,0
8596,5,3,2009,4.5,8,8,0
8597,5,5,2009,4,9,9,0
8598,5,10,2009,0,10,10,0
8599,5,2,2009,6,6,6,0
8600,5,9,2009,38.5,2,2,1
8601,5,6,2009,6,7,7,0
8678,6,10,2009,0,10,10,0
8679,6,2,2009,6,8,8,0
8674,6,7,2009,26.5,3,3,0
8681,6,6,2009,17,4,4,0
8680,6,9,2009,42.5,2,2,1
8677,6,5,2009,5,9,9,0
8676,6,3,2009,7.5,7,7,0
8675,6,4,2009,11,6,6,0
8673,6,1,2009,13,5,5,0
8672,6,23,2009,86,1,1,5
8651,7,6,2009,20,4,4,0
8649,7,2,2009,8,8,8,0
8647,7,5,2009,5,9,9,0
8645,7,4,2009,11,7,7,0
8643,7,1,2009,13,5,5,0
8644,7,7,2009,32.5,3,3,0
8642,7,23,2009,96,1,1,6
8650,7,9,2009,56.5,2,2,1
8646,7,3,2009,11.5,6,6,0
8648,7,10,2009,0,10,10,0
8671,8,6,2009,26,4,4,0
8669,8,2,2009,8,8,8,0
8667,8,5,2009,5,9,9,0
8665,8,4,2009,11,7,7,0
8663,8,1,2009,13,6,6,0
8664,8,7,2009,34.5,3,3,0
8662,8,23,2009,105,1,1,6
8670,8,9,2009,74.5,2,2,2
8666,8,3,2009,15.5,5,5,0
8668,8,10,2009,0,10,10,0
8682,9,23,2009,112,1,1,6
8683,9,1,2009,14,6,6,0
8684,9,7,2009,34.5,3,3,0
8685,9,4,2009,13,7,7,0
8686,9,3,2009,20.5,5,5,0
8687,9,5,2009,5,9,9,0
8688,9,10,2009,0,10,10,0
8689,9,2,2009,8,8,8,0
8690,9,9,2009,92.5,2,2,3
8691,9,6,2009,32,4,4,0
8692,10,23,2009,114,1,1,6
8693,10,1,2009,28,5,5,1
8694,10,7,2009,38.5,4,4,0
8695,10,4,2009,13,7,7,0
8696,10,3,2009,25.5,6,6,0
8697,10,5,2009,5,9,9,0
8698,10,10,2009,0,10,10,0
8699,10,2,2009,8,8,8,0
8700,10,9,2009,98.5,2,2,3
8701,10,6,2009,40,3,3,0
8702,11,23,2009,126,1,1,7
8703,11,1,2009,41,4,4,1
8704,11,7,2009,38.5,5,5,0
8705,11,4,2009,16,7,7,0
8706,11,3,2009,29.5,6,6,0
8707,11,5,2009,5,9,9,0
8708,11,10,2009,0,10,10,0
8709,11,2,2009,9,8,8,0
8710,11,9,2009,98.5,2,2,3
8711,11,6,2009,46,3,3,0
8712,12,23,2009,128,1,1,7
8713,12,1,2009,44,4,4,1
8714,12,7,2009,38.5,5,5,0
8715,12,4,2009,16,8,8,0
8716,12,3,2009,30.5,6,6,0
8717,12,5,2009,5,10,10,0
8718,12,10,2009,8,9,9,0
8719,12,2,2009,18,7,7,0
8720,12,9,2009,104.5,2,2,3
8721,12,6,2009,56,3,3,1
8722,13,23,2009,146,1,1,8
8723,13,1,2009,47,4,4,1
8724,13,7,2009,38.5,5,5,0
8725,13,4,2009,20,8,8,0
8726,13,3,2009,30.5,6,6,0
8727,13,5,2009,5,10,10,0
8728,13,10,2009,13,9,9,0
8729,13,2,2009,20,7,7,0
8730,13,9,2009,105.5,2,2,3
8731,13,6,2009,62,3,3,1
8732,14,23,2009,153,1,1,8
8733,14,1,2009,59,4,4,2
8734,14,7,2009,46.5,5,5,0
8735,14,4,2009,26,7,7,0
8736,14,3,2009,30.5,6,6,0
8737,14,5,2009,5,10,10,0
8738,14,10,2009,13,9,9,0
8739,14,2,2009,21,8,8,0
8740,14,9,2009,110.5,2,2,3
8741,14,6,2009,62,3,3,1
8761,15,6,2009,67,3,3,1
8760,15,9,2009,120.5,2,2,4
8758,15,10,2009,13,9,9,0
8757,15,5,2009,5,10,10,0
8756,15,3,2009,34.5,6,6,0
8753,15,1,2009,65,4,4,2
8754,15,7,2009,54.5,5,5,0
8752,15,23,2009,156,1,1,8
8759,15,2,2009,24,8,8,0
8755,15,4,2009,26,7,7,0
8762,16,23,2009,161,1,1,8
8763,16,1,2009,71,3,3,2
8764,16,7,2009,54.5,5,5,0
8765,16,4,2009,26,8,8,0
8766,16,3,2009,34.5,6,6,0
8767,16,5,2009,7,10,10,0
8768,16,10,2009,13,9,9,0
8769,16,2,2009,32,7,7,0
8770,16,9,2009,135.5,2,2,5
8771,16,6,2009,70,4,4,1
8772,356,6,1989,9,1,1,1
8773,356,1,1989,6,2,2,0
8774,356,37,1989,4,3,3,0
8775,356,22,1989,4,4,4,0
8776,356,21,1989,2,5,5,0
8777,356,25,1989,0,6,6,0
8778,356,32,1989,0,7,7,0
8779,356,27,1989,0,8,8,0
8780,356,33,1989,0,9,9,0
8781,356,35,1989,0,10,10,0
8782,356,48,1989,0,11,11,0
8783,356,3,1989,0,12,12,0
8784,356,49,1989,0,13,13,0
8785,356,34,1989,0,14,14,0
8786,356,45,1989,0,18,18,0
8787,356,18,1989,0,15,15,0
8788,356,44,1989,0,16,16,0
8789,356,42,1989,0,17,17,0
8790,356,39,1989,0,19,19,0
8791,356,46,1989,0,20,20,0
8792,357,6,1989,9,2,2,1
8793,357,1,1989,21,1,1,1
8794,357,37,1989,4,4,4,0
8795,357,22,1989,8,3,3,0
8796,357,21,1989,4,5,5,0
8797,357,25,1989,1,7,7,0
8798,357,32,1989,0,9,9,0
8799,357,27,1989,0,11,11,0
8800,357,33,1989,0,12,12,0
8801,357,35,1989,0,8,8,0
8802,357,48,1989,0,14,14,0
8803,357,3,1989,3,6,6,0
8804,357,49,1989,0,17,17,0
8805,357,34,1989,0,15,15,0
8806,357,45,1989,0,13,13,0
8807,357,18,1989,0,16,16,0
8808,357,44,1989,0,18,18,0
8809,357,42,1989,0,19,19,0
8810,357,39,1989,0,10,10,0
8811,357,46,1989,0,20,20,0
8812,358,6,1989,9,2,2,1
8813,358,1,1989,36,1,1,2
8814,358,37,1989,4,5,5,0
8815,358,22,1989,8,3,3,0
8816,358,21,1989,4,6,6,0
8817,358,25,1989,3,9,9,0
8818,358,32,1989,0,10,10,0
8819,358,27,1989,0,12,12,0
8820,358,33,1989,0,13,13,0
8821,358,35,1989,3,7,7,0
8822,358,48,1989,0,15,15,0
8823,358,3,1989,3,8,8,0
8824,358,49,1989,0,17,17,0
8825,358,34,1989,5,4,4,0
8826,358,45,1989,0,14,14,0
8827,358,18,1989,0,16,16,0
8828,358,44,1989,0,19,19,0
8829,358,42,1989,0,18,18,0
8830,358,39,1989,0,11,11,0
8831,358,46,1989,0,20,20,0
8832,359,6,1989,9,3,3,1
8833,359,1,1989,47,1,1,3
8834,359,37,1989,4,7,7,0
8835,359,22,1989,11,2,2,0
8836,359,21,1989,4,8,8,0
8837,359,25,1989,7,5,5,0
8838,359,32,1989,0,12,12,0
8839,359,27,1989,0,11,11,0
8840,359,33,1989,0,14,14,0
8841,359,35,1989,3,9,9,0
8842,359,48,1989,0,13,13,0
8843,359,3,1989,9,4,4,0
8844,359,49,1989,0,17,17,0
8845,359,34,1989,5,6,6,0
8846,359,45,1989,0,15,15,0
8847,359,18,1989,0,16,16,0
8848,359,44,1989,0,20,20,0
8849,359,42,1989,0,18,18,0
8850,359,39,1989,1,10,10,0
8851,359,46,1989,0,19,19,0
8852,360,6,1989,9,4,4,1
8853,360,1,1989,56,1,1,4
8854,360,37,1989,4,8,8,0
